db20((mag((value(v("VO_IP" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=40/psf" ?result "pac") harmonic -1) - value(v("VO_IN" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=40/psf" ?result "pac") harmonic -1))) / mag((value(i("V0:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=40/psf" ?result "pac") harmonic 0) - value(i("V1:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=40/psf" ?result "pac") harmonic 0))))) X,db20((mag((value(v("VO_IP" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=40/psf" ?result "pac") harmonic -1) - value(v("VO_IN" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=40/psf" ?result "pac") harmonic -1))) / mag((value(i("V0:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=40/psf" ?result "pac") harmonic 0) - value(i("V1:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=40/psf" ?result "pac") harmonic 0))))) Y
7900210,57.66030639116227
8000200,57.60505651587017
8100190,57.54983056949265
8200180,57.49463641791959
8300170,57.43948161827834
8400160,57.38437342745758
8500150,57.32931881055173
8600140,57.27432444920949
8700130,57.21939674987886
8800120,57.16454185193631
8900110,57.10976563569226
9000100,57.05507373026569
9100090,57.00047152132068
9200080,56.94596415865901
9300070,56.89155656366587
9400060,56.83725343660125
9500050,56.78305926373797
9600040,56.72897832434078
9700030,56.67501469748578
9800020,56.6211722687186
9900010,56.56745473655178
10000000,56.51386561879828
550001000,56.51386561879828
550100990,56.51356169390426
550200980,56.51314787471599
550300970,56.51262490188645
550400960,56.51199373209497
550500950,56.5112555334269
550600940,56.51041167973585
550700930,56.50946374403966
550800920,56.5084134910095
550900910,56.50726286861889
551000900,56.50601399902564
551100890,56.50466916876574
551200880,56.50323081834166
551300870,56.50170153129182
551400860,56.50008402282947
551500850,56.49838112814017
551600840,56.4965957904278
551700830,56.49473104879705
551800820,56.49279002605908
551900810,56.49077591654348
552000800,56.48869197399677
552100790,56.48654149964245
552200780,56.48432783047296
552300770,56.48205432783865
552400760,56.4797243663925
552500750,56.47734132344329
552600740,56.47490856876377
552700730,56.47242945489354
552800720,56.46990730797032
552900710,56.46734541911624
553000700,56.46474703640054
553100690,56.46211535739317
553200680,56.45945352231866
553300670,56.45676460782106
553400660,56.45405162129713
553500650,56.45131749589544
553600640,56.44856508603496
553700630,56.44579716353129
553800620,56.44301641427309
553900610,56.44022543543617
554000600,56.43742673321288
554100590,56.43462272103305
554200580,56.43181571825071
554300570,56.42900794926994
554400560,56.42620154308221
554500550,56.4233985331868
554600540,56.42060085786632
554700530,56.41781036078878
554800520,56.41502879190782
554900510,56.4122578086343
555000500,56.40949897725135
555100490,56.4067537745477
555200480,56.40402358964365
555300470,56.40130972598557
555400460,56.39861340348649
555500450,56.39593576079071
555600440,56.39327785764191
555700430,56.39064067733604
555800420,56.38802512924069
555900410,56.38543205136457
556000400,56.3828622129619
556100390,56.38031631715742
556200380,56.37779500357948
556300370,56.37529885098941
556400360,56.37282837989666
556500350,56.37038405515058
556600340,56.36796628850006
556700330,56.36557544111398
556800320,56.36321182605598
556900310,56.3608757107076
557000300,56.35856731913555
557100290,56.35628683439862
557200280,56.35403440079124
557300270,56.35181012602041
557400260,56.34961408331481
557500250,56.34744631346346
557600240,56.34530682678364
557700230,56.34319560501693
557800220,56.34111260315323
557900210,56.33905775118306
558000200,56.33703095577806
558100190,56.33503210190081
558200180,56.33306105434461
558300170,56.33111765920445
558400160,56.32920174528047
558500150,56.32731312541523
558600140,56.32545159776662
558700130,56.32361694701785
558800120,56.32180894552646
558900110,56.32002735441411
559000100,56.31827192459906
559100090,56.31654239777337
559200080,56.31483850732658
559300070,56.313159979218
559400060,56.31150653279954
559500050,56.30987788159104
559600040,56.30827373400984
559700030,56.30669379405696
559800020,56.30513776196131
559900010,56.30360533478407
560000000,56.30209620698474
