db20((mag((value(v("VO_IP" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=0/psf" ?result "pac") harmonic -1) - value(v("VO_IN" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=0/psf" ?result "pac") harmonic -1))) / mag((value(i("V0:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=0/psf" ?result "pac") harmonic 0) - value(i("V1:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=0/psf" ?result "pac") harmonic 0))))) X,db20((mag((value(v("VO_IP" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=0/psf" ?result "pac") harmonic -1) - value(v("VO_IN" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=0/psf" ?result "pac") harmonic -1))) / mag((value(i("V0:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=0/psf" ?result "pac") harmonic 0) - value(i("V1:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=0/psf" ?result "pac") harmonic 0))))) Y
551200880,56.18550130515583
551300870,56.18430921895946
551400860,56.18304625958891
551500850,56.18171432704276
551600840,56.18031540198498
551700830,56.1788515386493
551800820,56.1773248576347
551900810,56.17573753863585
552000800,56.17409181315138
552100790,56.1723899572113
552200780,56.17063428416313
552300770,56.16882713755398
552400760,56.16697088414369
552500750,56.16506790708151
552600740,56.16312059927591
552700730,56.16113135698449
552800720,56.15910257364789
552900710,56.15703663398858
553000700,56.15493590839255
553100690,56.15280274758878
553200680,56.15063947763883
553300670,56.14844839524545
553400660,56.14623176338701
553500650,56.14399180728157
553600640,56.14173071068237
553700630,56.13945061249513
553800620,56.13715360376497
553900610,56.13484172490335
554000600,56.13251696331326
554100590,56.13018125128234
554200580,56.12783646418269
554300570,56.12548441895918
554400560,56.12312687289435
554500550,56.1207655226375
554600540,56.11840200348517
554700530,56.11603788889894
554800520,56.11367469024711
554900510,56.11131385675559
555000500,56.10895677565414
555100490,56.10660477250334
555200480,56.1042591116885
555300470,56.10192099706617
555400460,56.09959157275
555500450,56.09727192402219
555600440,56.0949630783583
555700430,56.09266600655221
555800420,56.09038162392999
555900410,56.08811079164112
556000400,56.08585431801589
556100390,56.08361295997946
556200380,56.08138742451239
556300370,56.0791783701487
556400360,56.07698640850341
556500350,56.07481210582117
556600340,56.07265598453918
556700330,56.07051852485745
556800320,56.06840016631031
556900310,56.06630130933384
557000300,56.06422231682357
557100290,56.06216351567853
557200280,56.06012519832707
557300270,56.05810762423097
557400260,56.05611102136454
557500250,56.05413558766606
557600240,56.05218149245866
557700230,56.05024887783912
557800220,56.04833786003223
557900210,56.04644853070963
558000200,56.04458095827176
558100190,56.04273518909196
558200180,56.04091124872205
558300170,56.03910914305888
558400160,56.0373288594717
558500150,56.03557036788989
558600140,56.03383362185145
558700130,56.03211855951228
558800120,56.03042510461648
558900110,56.02875316742839
559000100,56.02710264562651
559100090,56.02547342516021
559200080,56.0238653810699
559300070,56.02227837827125
559400060,56.02071227230441
559500050,56.01916691004913
559600040,56.01764213040656
559700030,56.01613776494876
559800020,56.01465363853669
559900010,56.01318956990804
560000000,56.0117453722354
